year,series_id,label,value,unit,frequency,geography,industry_code,industry_name,measure,source_id
2018,iip_shipments_1101200000,非鉄金属工業・出荷,113.8,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1101200000,非鉄金属工業・出荷,108.1,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1101200000,非鉄金属工業・出荷,100.0,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1101200000,非鉄金属工業・出荷,105.2,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1101200000,非鉄金属工業・出荷,104.8,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1101200000,非鉄金属工業・出荷,101.9,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1101200000,非鉄金属工業・出荷,100.4,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1101200000,非鉄金属工業・出荷,97.1,index_2020_100,calendar_year,Japan,1101200000,非鉄金属工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,105.7,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,99.0,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,100.0,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,96.8,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,100.8,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,96.7,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,96.3,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1101201000,非鉄金属精錬・精製品・出荷,86.0,index_2020_100,calendar_year,Japan,1101201000,非鉄金属精錬・精製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1101202000,非鉄金属圧延製品・出荷,120.3,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1101202000,非鉄金属圧延製品・出荷,112.4,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1101202000,非鉄金属圧延製品・出荷,100.0,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1101202000,非鉄金属圧延製品・出荷,115.2,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1101202000,非鉄金属圧延製品・出荷,110.1,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1101202000,非鉄金属圧延製品・出荷,98.8,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1101202000,非鉄金属圧延製品・出荷,97.3,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1101202000,非鉄金属圧延製品・出荷,98.2,index_2020_100,calendar_year,Japan,1101202000,非鉄金属圧延製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1101203000,電線・ケーブル・出荷,109.7,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2019,iip_shipments_1101203000,電線・ケーブル・出荷,109.8,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2020,iip_shipments_1101203000,電線・ケーブル・出荷,100.0,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2021,iip_shipments_1101203000,電線・ケーブル・出荷,107.7,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2022,iip_shipments_1101203000,電線・ケーブル・出荷,106.3,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2023,iip_shipments_1101203000,電線・ケーブル・出荷,108.3,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2024,iip_shipments_1101203000,電線・ケーブル・出荷,109.0,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2025,iip_shipments_1101203000,電線・ケーブル・出荷,114.1,index_2020_100,calendar_year,Japan,1101203000,電線・ケーブル,shipments,industry-iip-annual-20260914
2018,iip_shipments_1101204000,非鉄金属鋳物・出荷,129.2,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2019,iip_shipments_1101204000,非鉄金属鋳物・出荷,123.3,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2020,iip_shipments_1101204000,非鉄金属鋳物・出荷,100.0,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2021,iip_shipments_1101204000,非鉄金属鋳物・出荷,109.4,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2022,iip_shipments_1101204000,非鉄金属鋳物・出荷,106.2,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2023,iip_shipments_1101204000,非鉄金属鋳物・出荷,113.3,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2024,iip_shipments_1101204000,非鉄金属鋳物・出荷,106.9,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2025,iip_shipments_1101204000,非鉄金属鋳物・出荷,106.8,index_2020_100,calendar_year,Japan,1101204000,非鉄金属鋳物,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102000000,金属製品工業・出荷,113.7,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102000000,金属製品工業・出荷,111.9,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102000000,金属製品工業・出荷,100.0,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102000000,金属製品工業・出荷,102.2,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102000000,金属製品工業・出荷,100.7,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2023,iip_shipments_1102000000,金属製品工業・出荷,97.0,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2024,iip_shipments_1102000000,金属製品工業・出荷,93.4,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2025,iip_shipments_1102000000,金属製品工業・出荷,90.4,index_2020_100,calendar_year,Japan,1102000000,金属製品工業,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102001000,建設用金属製品・出荷,108.1,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102001000,建設用金属製品・出荷,110.3,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102001000,建設用金属製品・出荷,100.0,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102001000,建設用金属製品・出荷,94.7,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102001000,建設用金属製品・出荷,92.8,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1102001000,建設用金属製品・出荷,97.4,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1102001000,建設用金属製品・出荷,93.7,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1102001000,建設用金属製品・出荷,79.9,index_2020_100,calendar_year,Japan,1102001000,建設用金属製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102002000,建築用金属製品・出荷,113.5,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102002000,建築用金属製品・出荷,113.2,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102002000,建築用金属製品・出荷,100.0,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102002000,建築用金属製品・出荷,99.9,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102002000,建築用金属製品・出荷,98.1,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1102002000,建築用金属製品・出荷,92.9,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1102002000,建築用金属製品・出荷,86.8,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1102002000,建築用金属製品・出荷,83.5,index_2020_100,calendar_year,Japan,1102002000,建築用金属製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102003000,暖房・調理等装置・出荷,108.5,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102003000,暖房・調理等装置・出荷,102.1,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102003000,暖房・調理等装置・出荷,100.0,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102003000,暖房・調理等装置・出荷,96.1,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102003000,暖房・調理等装置・出荷,107.2,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2023,iip_shipments_1102003000,暖房・調理等装置・出荷,87.5,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2024,iip_shipments_1102003000,暖房・調理等装置・出荷,85.5,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2025,iip_shipments_1102003000,暖房・調理等装置・出荷,85.6,index_2020_100,calendar_year,Japan,1102003000,暖房・調理等装置,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102004000,粉末冶金製品・出荷,126.9,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102004000,粉末冶金製品・出荷,120.6,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102004000,粉末冶金製品・出荷,100.0,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102004000,粉末冶金製品・出荷,116.7,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102004000,粉末冶金製品・出荷,108.5,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2023,iip_shipments_1102004000,粉末冶金製品・出荷,97.8,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2024,iip_shipments_1102004000,粉末冶金製品・出荷,96.5,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2025,iip_shipments_1102004000,粉末冶金製品・出荷,96.5,index_2020_100,calendar_year,Japan,1102004000,粉末冶金製品,shipments,industry-iip-annual-20260914
2018,iip_shipments_1102005000,金属線製品・出荷,120.2,index_2020_100,calendar_year,Japan,1102005000,金属線製品,shipments,industry-iip-annual-20260914
2019,iip_shipments_1102005000,金属線製品・出荷,120.5,index_2020_100,calendar_year,Japan,1102005000,金属線製品,shipments,industry-iip-annual-20260914
2020,iip_shipments_1102005000,金属線製品・出荷,100.0,index_2020_100,calendar_year,Japan,1102005000,金属線製品,shipments,industry-iip-annual-20260914
2021,iip_shipments_1102005000,金属線製品・出荷,109.8,index_2020_100,calendar_year,Japan,1102005000,金属線製品,shipments,industry-iip-annual-20260914
2022,iip_shipments_1102005000,金属線製品・出荷,103.1,index_2020_100,calendar_year,Japan,1102005000,金属線製品,shipments,industry-iip-annual-20260914
